filepath,expected_duration,actual_duration
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sour_fear.wav,1.5657409682968788,1.504
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sour_ps.wav,2.1470877365446057,2.112
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sour_sad.wav,2.737240927336774,2.70525
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_south_angry.wav,1.5181453264520357,1.472
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav,2.75346112886049,2.6895
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_south_fear.wav,1.73846973048251,1.632
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_south_happy.wav,2.056033423445564,2.016
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_south_neutral.wav,2.3109691160809374,2.279
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sub_angry.wav,1.3749078397640695,1.3429375
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sub_fear.wav,1.6069058736790367,1.5749375
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sub_happy.wav,1.9370443188334563,1.9050625
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_sub_neutral.wav,2.0514458917014826,2.0195
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_sub_ps.wav,1.8597116408618009,1.82775
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sub_sad.wav,2.541984107479315,2.51
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_such_angry.wav,1.672483001556484,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav,2.436266076841157,2.3723125
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,1.4682149586302942,1.43625
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_such_neutral.wav,2.038748259195544,2.00675
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sure_angry.wav,1.427787335135578,1.3958125
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sure_fear.wav,1.5403866633898582,1.5084375
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_sure_happy.wav,1.939993446383223,1.876
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_sure_sad.wav,2.3405013516834603,2.3085625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_take_angry.wav,1.459777177029573,1.248
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_take_disgust.wav,2.35549275006144,2.304
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_take_fear.wav,1.6050217088555747,1.536
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_take_happy.wav,2.013967395756533,1.982
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_take_neutral.wav,2.166871467190956,2.112
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_take_ps.wav,2.056320144179569,2.016
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_take_sad.wav,2.5266650282624723,2.464
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_talk_angry.wav,1.52056197263865,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav,2.189645285491931,2.1576875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_talk_fear.wav,1.69484721880888,1.6
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_talk_happy.wav,2.224911935774556,2.1929375
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_talk_ps.wav,2.1707217170475954,1.984
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_talk_sad.wav,2.6314409764889,2.592
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tape_angry.wav,1.6835831899729663,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,2.393626607684116,2.3296875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tape_fear.wav,1.5399361022364215,1.5079375
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tape_ps.wav,2.1654378635209306,2.144
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_team_angry.wav,1.6066191529450315,1.568
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav,2.45043827312198,2.4185
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_team_ps.wav,2.0702465798312444,2.03825
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tell_angry.wav,1.6309494552306054,1.504
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav,2.16121897272057,2.08
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tell_fear.wav,1.7084869337265502,1.696
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tell_ps.wav,2.2190956008847382,2.187125
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thin_angry.wav,1.5652084869337266,1.472
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thin_disgust.wav,2.209551896452855,2.1775625
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thin_happy.wav,2.1188252641926764,2.086875
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thin_ps.wav,2.2043909232407635,2.1084375
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav,2.3055623822396987,2.2735625
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_third_happy.wav,2.2045957237650526,2.048
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_third_ps.wav,1.9973375931842383,1.965375
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,2.524535102809863,2.4925625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thought_angry.wav,1.506840337511264,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thought_disgust.wav,2.230523470140084,2.1665625
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thought_fear.wav,1.6508970262963871,1.5869375
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_thought_happy.wav,1.9135741787498977,1.849625
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_thought_sad.wav,2.2744327025477187,2.2424375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_thumb_angry.wav,1.5925288768739247,1.472
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_thumb_disgust.wav,2.1861227164741543,2.154125
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_thumb_fear.wav,1.4617432620627508,1.39775
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_thumb_ps.wav,2.1559351191939053,2.1239375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_time_angry.wav,1.631359056279184,1.536
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_time_disgust.wav,2.2284345047923324,2.1964375
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_time_fear.wav,1.5138445154419595,1.481875
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_time_ps.wav,2.174162365855657,2.1421875
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_time_sad.wav,2.4835749979519948,2.451625
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav,2.3255099533054806,2.2935625
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,1.715777832391251,1.6518125
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tip_happy.wav,1.6922667322028344,1.6603125
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tip_neutral.wav,1.9689112804128777,1.9369375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav,1.6540099942655853,1.6
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav,2.5124928319816497,2.4485
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tire_fear.wav,1.547964282788564,1.484
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tire_neutral.wav,1.99385598427132,1.961875
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tire_ps.wav,2.2745146227574344,2.24
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_ton_angry.wav,1.4978700745473907,1.465875
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav,2.267428524617023,2.2354375
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,1.6673220283443926,1.603375
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_ton_happy.wav,1.921684279511756,1.888
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_ton_ps.wav,2.047513721635128,1.8875625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tool_angry.wav,1.5092160235930203,1.47725
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tool_fear.wav,1.6935774555582863,1.632
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tool_happy.wav,1.825591873515196,1.793625
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_tool_neutral.wav,1.9216433194068976,1.8576875
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tool_ps.wav,1.927664454821004,1.8956875
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tool_sad.wav,2.555050380928975,2.5230625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tough_angry.wav,1.4664536741214058,1.376
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,1.664209060375195,1.6
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_tough_happy.wav,1.964733349717376,1.93275
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tough_sad.wav,2.3778160072089785,2.336
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav,2.325673793724912,2.2936875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_turn_fear.wav,1.771770295731957,1.7078125
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_turn_happy.wav,2.009953305480462,1.978
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vine_happy.wav,1.8603260424346688,1.824
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_vine_neutral.wav,1.975751617924142,1.9118125
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vine_sad.wav,2.5416154665355943,2.509625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_voice_angry.wav,1.5890882280658638,1.504
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav,2.492545260915868,2.4605625
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,1.8035143769968047,1.76
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_voice_neutral.wav,2.114565413287458,2.082625
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_voice_ps.wav,2.068853936266077,2.016
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,2.621692471532727,2.55775
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_void_angry.wav,1.54419595314164,1.472
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav,2.2358073236667484,2.2038125
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_void_fear.wav,1.7212664864422054,1.6893125
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_void_happy.wav,2.128000327680839,2.0960625
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_void_ps.wav,2.4565413287458018,2.3925625
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_void_sad.wav,2.5723765052838536,2.5404375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_vote_angry.wav,1.547308921110838,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav,2.4842713197345785,2.368
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vote_fear.wav,1.5867125419841075,1.408
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_vote_happy.wav,1.9826738756451217,1.856
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_vote_ps.wav,2.3426312771360696,2.2466875
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wag_angry.wav,1.576267715245351,1.5443125
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wag_disgust.wav,2.351232899156222,2.272
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wag_fear.wav,1.6717047595641843,1.63975
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wag_ps.wav,1.927131973457852,1.856
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_walk_angry.wav,1.585606619152945,1.376
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav,2.387564512165151,2.176
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_walk_fear.wav,2.0179405259277465,1.6
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_walk_happy.wav,2.0178176456131727,1.824
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_walk_ps.wav,2.285123289915622,2.144
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_walk_sad.wav,2.5732776275907265,2.368
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wash_angry.wav,1.8023674940607848,1.568
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wash_disgust.wav,2.4151306627344966,2.368
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wash_fear.wav,1.5405914639141476,1.504
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wash_happy.wav,2.1884984025559104,2.1565
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wash_ps.wav,2.338453346440567,2.3065
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_week_angry.wav,1.56033423445564,1.504
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav,2.4666175145408373,2.4
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_week_fear.wav,1.583722454329483,1.504
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_week_happy.wav,1.987138527074629,1.952
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_week_neutral.wav,2.1812075038912098,2.176
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_week_ps.wav,1.8622102072581304,1.83025
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_week_sad.wav,2.6274678463176864,2.592
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wheat_angry.wav,1.5331367248300156,1.44
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav,2.017653805193741,1.888
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wheat_fear.wav,1.3667158187924962,1.28
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wheat_ps.wav,2.1262390431719504,1.952
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_when_angry.wav,1.6378717129515852,1.504
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav,2.427295813877284,2.3633125
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_when_ps.wav,1.8316949291390183,1.79975
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_which_angry.wav,1.4251658884246745,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_which_disgust.wav,2.439829605963791,2.304
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_which_fear.wav,1.7106987793888753,1.632
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_which_happy.wav,2.1204227082821334,2.0564375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_whip_angry.wav,1.288031457360531,1.2560625
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_whip_disgust.wav,2.400016384041943,2.3680625
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_whip_fear.wav,1.5743016302121733,1.5423125
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_whip_happy.wav,1.950192512492832,1.91825
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_white_angry.wav,1.4768985008601625,1.376
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_white_disgust.wav,2.403866633898583,2.304
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_white_fear.wav,1.6019497009912345,1.504
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_white_happy.wav,1.939583845334644,1.888
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_white_neutral.wav,2.017981486032604,1.954
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_white_ps.wav,1.96964856230032,1.888
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_white_sad.wav,2.3781027279429834,2.368
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wife_angry.wav,1.7041451626116162,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wife_disgust.wav,2.483206357008274,2.45125
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wife_fear.wav,1.5316212009502743,1.44
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_wife_happy.wav,2.149422462521504,2.048
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wife_ps.wav,2.2027934791513064,2.1708125
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wire_angry.wav,1.5955599246334071,1.536
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wire_disgust.wav,2.2598509052183173,2.195875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_wire_fear.wav,1.7034078807241746,1.6394375
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_wire_ps.wav,1.92852461702302,1.8965625
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_witch_angry.wav,1.5129024330302283,1.472
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_witch_disgust.wav,2.449946751863685,2.29
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_witch_fear.wav,1.7816007208978455,1.749625
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_witch_happy.wav,1.9798885885147863,1.9479375
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_witch_neutral.wav,1.936798558204309,1.9048125
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_witch_ps.wav,2.0683624150077824,2.004375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_yearn_angry.wav,1.627672646841976,1.5956875
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_yearn_disgust.wav,2.38854755468174,2.3245625
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_yearn_happy.wav,2.1619972147128697,2.098
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_yearn_ps.wav,2.1178831817809454,2.112
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_yearn_sad.wav,2.5953551241091177,2.592
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_yes_angry.wav,1.5469402801671173,1.536
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_yes_disgust.wav,2.5808142868845745,2.548875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_yes_fear.wav,1.5885967068075697,1.556625
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_yes_happy.wav,1.9777586630621773,1.9458125
tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_yes_neutral.wav,2.123904317195052,2.112
tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_yes_ps.wav,2.003686409437208,1.9716875
tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_yes_sad.wav,2.5893749487998687,2.557375
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_young_angry.wav,1.5371098550012288,1.408
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav,2.16314409764889,2.0991875
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_young_fear.wav,1.5571803063815843,1.5251875
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_young_happy.wav,1.9768575407553044,1.912875
tess/TESS Toronto emotional speech set data/OAF_angry/OAF_youth_angry.wav,1.58282133202261,1.376
tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav,2.21176374211518,2.112
tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_youth_fear.wav,1.7557548947325303,1.728
tess/TESS Toronto emotional speech set data/OAF_happy/OAF_youth_happy.wav,2.065044646514295,1.856
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_back_angry.wav,2.0267059883673304,1.984
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_back_disgust.wav,2.361309084951257,2.112
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_back_fear.wav,1.651306627344966,1.504
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_back_happy.wav,1.906651921028918,1.472
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_back_neutral.wav,2.09781273040059,1.824
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_back_ps.wav,1.8500860162202013,1.6
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_back_sad.wav,2.144712050462849,1.984
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bar_angry.wav,2.111165724584255,2.0791875
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_bar_disgust.wav,2.70176947652986,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bar_fear.wav,1.6644138608994838,1.6
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bar_happy.wav,1.945154419595314,1.7531875
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bar_neutral.wav,1.989473253051528,1.9575
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bar_sad.wav,2.190792168427951,2.08
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_base_angry.wav,2.0648398459900057,1.984
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_base_disgust.wav,2.7146309494552305,2.624
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_base_fear.wav,1.88240353895306,1.696
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_base_happy.wav,1.882854100106496,1.472
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_base_neutral.wav,2.115794216433194,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_base_ps.wav,1.988490210534939,1.888
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_base_sad.wav,2.286106332432211,2.24
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bath_angry.wav,2.243589743589744,2.016
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_bath_disgust.wav,2.460514458917015,2.112
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bath_fear.wav,1.6716228393544688,1.568
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bath_happy.wav,1.8743753584009173,1.536
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bath_neutral.wav,1.9854591627754568,1.856
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bath_ps.wav,1.976325059392152,1.696
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bath_sad.wav,2.2973703612681247,2.112
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bean_angry.wav,1.707954452363398,1.664
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bean_fear.wav,1.4877529286474973,1.376
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bean_happy.wav,1.8878102727942985,1.6958125
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bean_ps.wav,2.2567379372491194,1.856
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_beg_angry.wav,2.131400016384042,2.048
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_beg_disgust.wav,2.5816744490865897,2.464
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_beg_fear.wav,1.5969935283034324,1.536
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_beg_happy.wav,1.8961251740804457,1.568
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_beg_neutral.wav,2.0540673384123864,1.990125
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_beg_ps.wav,1.7847136888670434,1.696
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_beg_sad.wav,2.14700581633489,1.984
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bite_angry.wav,1.977676742852461,1.952
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_bite_disgust.wav,2.3522569017776687,2.144
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bite_fear.wav,1.5183091668714672,1.44
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bite_happy.wav,1.898009338903908,1.696
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bite_neutral.wav,2.040263783075285,1.984
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bite_sad.wav,2.042025067584173,1.92
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_boat_angry.wav,1.6912017694765298,1.664
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_boat_disgust.wav,2.3183828950602114,2.208
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_boat_fear.wav,1.3188744163185058,1.184
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_boat_happy.wav,1.8728598345211764,1.568
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_boat_ps.wav,2.179364299172606,1.952
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bone_angry.wav,2.161587613664291,2.048
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_bone_disgust.wav,2.535717211436061,2.496
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bone_fear.wav,1.7735725403457032,1.632
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bone_happy.wav,1.876013762595232,1.6840625
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bone_neutral.wav,2.055787662816417,2.0238125
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bone_ps.wav,1.876423363643811,1.7804375
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bone_sad.wav,2.1940689768165806,2.098125
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_book_angry.wav,2.018718767920046,1.984
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_book_disgust.wav,2.3090439911526173,1.888
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_book_fear.wav,1.636683869910707,1.6
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_book_happy.wav,2.00614401572868,1.472
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_book_neutral.wav,2.0275661505693456,1.92
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_book_ps.wav,1.841197673466044,1.824
tess/TESS Toronto emotional speech set data/YAF_sad/YAF_book_sad.wav,2.054231178831818,2.016
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_bought_angry.wav,2.026869828786761,2.016
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_bought_disgust.wav,2.3525436225116736,2.24
tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bought_fear.wav,1.7159007127058246,1.536
tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bought_happy.wav,1.9695256819857456,1.696
tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_bought_neutral.wav,2.0540673384123864,2.016
tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_bought_ps.wav,1.9424100925698369,1.9104375
tess/TESS Toronto emotional speech set data/YAF_angry/YAF_burn_angry.wav,1.634062423199803,1.632
tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_burn_disgust.wav,2.241910379290571,2.208
