dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
tess,YAF_wag_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_wag_fear.wav,YAF,fear,Fear,24414,2.0384615384615383
tess,OAF_rain_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rain_neutral.wav,OAF,neutral,Neutral,24414,1.9798066683050708
tess,OAF_red_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_red_disgust.wav,OAF,disgust,Disgust,24414,2.2448595068403376
tess,OAF_turn_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_turn_sad.wav,OAF,sad,Sad,24414,2.5292045547636604
tess,OAF_hire_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_hire_neutral.wav,OAF,neutral,Neutral,24414,1.9506430736462683
tess,YAF_cause_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_cause_neutral.wav,YAF,neutral,Neutral,24414,2.2903661833374294
tess,OAF_pool_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_pool_angry.wav,OAF,angry,Angry,24414,1.3765462439583844
tess,OAF_came_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_came_disgust.wav,OAF,disgust,Disgust,24414,2.2948717948717947
tess,YAF_cause_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_cause_happy.wav,YAF,happy,Happy,24414,2.0067174571966904
tess,YAF_numb_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_numb_fear.wav,YAF,fear,Fear,24414,1.6991070697140984
tess,OAF_voice_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_voice_fear.wav,OAF,fear,Fear,24414,1.8035143769968047
tess,YAF_laud_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_laud_angry.wav,YAF,angry,Angry,24414,1.7810682395346933
tess,OAF_third_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_third_sad.wav,OAF,sad,Sad,24414,2.524535102809863
tess,YAF_third_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_third_sad.wav,YAF,sad,Sad,24414,2.2902842631277136
tess,OAF_lean_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_lean_disgust.wav,OAF,disgust,Disgust,24414,2.2618579503563527
tess,OAF_read_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_read_ps.wav,OAF,ps,Surprise,24414,2.005324813631523
tess,OAF_tool_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tool_ps.wav,OAF,ps,Surprise,24414,1.927664454821004
tess,OAF_said_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_said_sad.wav,OAF,sad,Sad,24414,2.3937085278938315
tess,YAF_vine_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_vine_disgust.wav,YAF,disgust,Disgust,24414,2.4764479397067256
tess,YAF_tip_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_tip_sad.wav,YAF,sad,Sad,24414,2.1511837470303923
tess,YAF_walk_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_walk_angry.wav,YAF,angry,Angry,24414,2.3323502908167444
tess,OAF_tip_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tip_fear.wav,OAF,fear,Fear,24414,1.715777832391251
tess,YAF_gas_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gas_ps.wav,YAF,ps,Surprise,24414,2.065495207667732
tess,YAF_hall_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,YAF,neutral,Neutral,24414,1.9780863439010403
tess,YAF_white_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_white_disgust.wav,YAF,disgust,Disgust,24414,2.693167854509708
tess,OAF_youth_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_youth_fear.wav,OAF,fear,Fear,24414,1.7557548947325303
tess,OAF_chalk_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_chalk_fear.wav,OAF,fear,Fear,24414,1.5799131645777014
tess,YAF_gap_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gap_neutral.wav,YAF,neutral,Neutral,24414,1.9283198164987303
tess,OAF_knock_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_knock_disgust.wav,OAF,disgust,Disgust,24414,2.4429016138281314
tess,YAF_lean_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_lean_fear.wav,YAF,fear,Fear,24414,1.875440321127222
tess,YAF_moon_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_moon_sad.wav,YAF,sad,Sad,24414,2.08781846481527
tess,YAF_kick_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kick_sad.wav,YAF,sad,Sad,24414,2.4169738674531005
tess,YAF_lean_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_lean_neutral.wav,YAF,neutral,Neutral,24414,2.1113295650036865
tess,OAF_reach_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_reach_disgust.wav,OAF,disgust,Disgust,24414,2.67948717948718
tess,YAF_page_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_page_happy.wav,YAF,happy,Happy,24414,1.9572786106332432
tess,YAF_gas_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gas_neutral.wav,YAF,neutral,Neutral,24414,2.2482591955435405
tess,YAF_week_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_week_neutral.wav,YAF,neutral,Neutral,24414,2.011223068731056
tess,YAF_gun_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav,YAF,sad,Sad,24414,2.288973539772262
tess,OAF_goose_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_goose_fear.wav,OAF,fear,Fear,24414,1.597157368722864
tess,OAF_shout_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_shout_angry.wav,OAF,angry,Angry,24414,1.3981322192184813
tess,OAF_sheep_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,OAF,fear,Fear,24414,1.7700499713279263
tess,YAF_seize_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_seize_happy.wav,YAF,happy,Happy,24414,2.2212255263373475
tess,OAF_wire_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_wire_disgust.wav,OAF,disgust,Disgust,24414,2.2598509052183173
tess,YAF_search_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_search_happy.wav,YAF,happy,Happy,24414,2.092979438027361
tess,YAF_dab_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_dab_sad.wav,YAF,sad,Sad,24414,2.212050462849185
tess,YAF_bought_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_bought_fear.wav,YAF,fear,Fear,24414,1.7159007127058246
tess,YAF_pole_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pole_ps.wav,YAF,ps,Surprise,24414,1.6605226509379865
tess,OAF_nice_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_nice_disgust.wav,OAF,disgust,Disgust,24414,2.50135168346031
tess,OAF_goal_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_goal_disgust.wav,OAF,disgust,Disgust,24414,2.4182436307036945
tess,YAF_ring_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_ring_sad.wav,YAF,sad,Sad,24414,2.2828295240435814
tess,YAF_take_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_take_ps.wav,YAF,ps,Surprise,24414,2.373924797247481
tess,OAF_five_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_five_angry.wav,OAF,angry,Angry,24414,1.5922831162447777
tess,YAF_food_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_food_neutral.wav,YAF,neutral,Neutral,24414,1.9835749979519948
tess,OAF_vine_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_vine_fear.wav,OAF,fear,Fear,24414,1.679896780535758
tess,OAF_germ_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_germ_sad.wav,OAF,sad,Sad,24414,2.5038092897517816
tess,OAF_laud_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_laud_angry.wav,OAF,angry,Angry,24414,1.6577373638076514
tess,OAF_road_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_road_sad.wav,OAF,sad,Sad,24414,2.353321864503973
tess,YAF_vote_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_vote_angry.wav,YAF,angry,Angry,24414,2.113582370770869
tess,OAF_limb_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_limb_fear.wav,OAF,fear,Fear,24414,1.465142950765954
tess,YAF_phone_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_phone_disgust.wav,YAF,disgust,Disgust,24414,2.4392561644957813
tess,OAF_chief_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_chief_happy.wav,OAF,happy,Happy,24414,1.997542393708528
tess,YAF_turn_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_turn_sad.wav,YAF,sad,Sad,24414,2.207995412468256
tess,YAF_voice_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_voice_sad.wav,YAF,sad,Sad,24414,2.231383632342099
tess,OAF_rain_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rain_disgust.wav,OAF,disgust,Disgust,24414,2.317563692963054
tess,YAF_love_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_love_sad.wav,YAF,sad,Sad,24414,2.141558122388793
tess,OAF_bite_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_bite_disgust.wav,OAF,disgust,Disgust,24414,2.3955107725075777
tess,OAF_bean_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_bean_sad.wav,OAF,sad,Sad,24414,2.428729417547309
tess,OAF_tough_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tough_sad.wav,OAF,sad,Sad,24414,2.3778160072089785
tess,OAF_hush_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_hush_sad.wav,OAF,sad,Sad,24414,2.736012124191038
tess,OAF_tough_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tough_angry.wav,OAF,angry,Angry,24414,1.4664536741214058
tess,YAF_lot_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_lot_happy.wav,YAF,happy,Happy,24414,1.8707299090685672
tess,OAF_gun_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_gun_disgust.wav,OAF,disgust,Disgust,24414,2.4765298599164414
tess,YAF_kick_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kick_ps.wav,YAF,ps,Surprise,24414,1.972106168591792
tess,OAF_match_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_match_fear.wav,OAF,fear,Fear,24414,1.6424182845908086
tess,OAF_ton_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ton_fear.wav,OAF,fear,Fear,24414,1.6673220283443926
tess,OAF_tip_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_tip_ps.wav,OAF,ps,Surprise,24414,1.980830670926517
tess,OAF_beg_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_beg_ps.wav,OAF,ps,Surprise,24414,2.0610715163430817
tess,OAF_mode_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_mode_neutral.wav,OAF,neutral,Neutral,24414,2.004628491848939
tess,OAF_fat_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_fat_ps.wav,OAF,ps,Surprise,24414,1.9830425165888423
tess,OAF_pad_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_pad_fear.wav,OAF,fear,Fear,24414,1.504587531744081
tess,OAF_wire_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_wire_angry.wav,OAF,angry,Angry,24414,1.5955599246334071
tess,YAF_shout_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_shout_disgust.wav,YAF,disgust,Disgust,24414,2.4662079134922585
tess,OAF_bath_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_bath_sad.wav,OAF,sad,Sad,24414,2.58417301548292
tess,OAF_merge_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_merge_fear.wav,OAF,fear,Fear,24414,1.683665110182682
tess,YAF_soup_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_soup_fear.wav,YAF,fear,Fear,24414,1.591259113623331
tess,YAF_ripe_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_ripe_fear.wav,YAF,fear,Fear,24414,1.6590071270582454
tess,YAF_learn_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_learn_happy.wav,YAF,happy,Happy,24414,2.081264848038011
tess,OAF_take_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_take_angry.wav,OAF,angry,Angry,24414,1.459777177029573
tess,YAF_shack_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_shack_happy.wav,YAF,happy,Happy,24414,1.9456459408536089
tess,YAF_hush_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hush_disgust.wav,YAF,disgust,Disgust,24414,2.387277791431146
tess,OAF_hush_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_hush_ps.wav,OAF,ps,Surprise,24414,2.0235520602932744
tess,OAF_team_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_team_ps.wav,OAF,ps,Surprise,24414,2.0702465798312444
tess,YAF_pad_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pad_ps.wav,YAF,ps,Surprise,24414,1.864544933235029
tess,OAF_chair_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_chair_fear.wav,OAF,fear,Fear,24414,1.6869419185713117
tess,YAF_calm_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_calm_happy.wav,YAF,happy,Happy,24414,1.9821823543868275
tess,YAF_learn_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_learn_disgust.wav,YAF,disgust,Disgust,24414,2.4454001802244614
tess,YAF_laud_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_laud_disgust.wav,YAF,disgust,Disgust,24414,2.506021135414106
tess,OAF_tire_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_tire_sad.wav,OAF,sad,Sad,24414,2.607069714098468
tess,OAF_home_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_home_sad.wav,OAF,sad,Sad,24414,2.246006389776358
tess,OAF_kite_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_kite_angry.wav,OAF,angry,Angry,24414,1.4924633407061525
tess,OAF_raise_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_raise_fear.wav,OAF,fear,Fear,24414,1.5830670926517572
tess,OAF_rat_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_rat_disgust.wav,OAF,disgust,Disgust,24414,2.234250839682149
tess,YAF_wife_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_wife_angry.wav,YAF,angry,Angry,24414,2.192143851888261
tess,OAF_back_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_back_angry.wav,OAF,angry,Angry,24414,1.5390349799295486
tess,OAF_rush_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,OAF,fear,Fear,24414,1.633570901941509
tess,OAF_tough_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_tough_fear.wav,OAF,fear,Fear,24414,1.664209060375195
tess,YAF_hole_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hole_neutral.wav,YAF,neutral,Neutral,24414,2.104775948226428
tess,OAF_numb_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_numb_fear.wav,OAF,fear,Fear,24414,1.561030556238224
tess,YAF_hate_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,YAF,neutral,Neutral,24414,2.1701482755795856
tess,OAF_join_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_join_sad.wav,OAF,sad,Sad,24414,2.5040140902760712
tess,OAF_page_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_page_fear.wav,OAF,fear,Fear,24414,1.6916932907348243
tess,OAF_hire_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_hire_angry.wav,OAF,angry,Angry,24414,1.5070860981404113
tess,OAF_yes_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_yes_angry.wav,OAF,angry,Angry,24414,1.5469402801671173
tess,YAF_chair_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_chair_happy.wav,YAF,happy,Happy,24414,1.893708527893832
tess,YAF_fit_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_fit_fear.wav,YAF,fear,Fear,24414,1.8071188662242976
tess,YAF_jail_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jail_disgust.wav,YAF,disgust,Disgust,24414,2.363275169984435
tess,YAF_dip_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_dip_angry.wav,YAF,angry,Angry,24414,2.1200540673384123
tess,OAF_good_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_good_disgust.wav,OAF,disgust,Disgust,24414,2.4325387072990905
tess,OAF_size_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_size_ps.wav,OAF,ps,Surprise,24414,2.369951667076268
tess,OAF_tool_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tool_angry.wav,OAF,angry,Angry,24414,1.5092160235930203
tess,YAF_merge_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_merge_ps.wav,YAF,ps,Surprise,24414,1.843450479233227
tess,YAF_shack_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_shack_neutral.wav,YAF,neutral,Neutral,24414,2.17850413697059
tess,YAF_sail_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sail_sad.wav,YAF,sad,Sad,24414,2.126320963381666
tess,OAF_white_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_white_fear.wav,OAF,fear,Fear,24414,1.6019497009912345
tess,OAF_dime_ps.wav,tess/TESS Toronto emotional speech set data/OAF_Pleasant_surprise/OAF_dime_ps.wav,OAF,ps,Surprise,24414,1.815843368559024
tess,YAF_bought_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_bought_happy.wav,YAF,happy,Happy,24414,1.9695256819857456
tess,OAF_yes_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_yes_neutral.wav,OAF,neutral,Neutral,24414,2.123904317195052
tess,OAF_lean_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_lean_neutral.wav,OAF,neutral,Neutral,24414,1.8520111411485207
tess,YAF_keep_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keep_ps.wav,YAF,ps,Surprise,24414,1.909723928893258
tess,OAF_search_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav,OAF,fear,Fear,24414,1.895387892193004
tess,OAF_gaze_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_gaze_angry.wav,OAF,angry,Angry,24414,1.6900139264356515
tess,YAF_mill_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mill_angry.wav,YAF,angry,Angry,24414,2.089129188170722
tess,OAF_hall_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_hall_sad.wav,OAF,sad,Sad,24414,2.4241828459080854
tess,OAF_chalk_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_chalk_neutral.wav,OAF,neutral,Neutral,24414,2.0568935856475794
tess,YAF_shirt_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_shirt_neutral.wav,YAF,neutral,Neutral,24414,2.025927746375031
tess,OAF_youth_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav,OAF,disgust,Disgust,24414,2.21176374211518
tess,YAF_dime_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_dime_ps.wav,YAF,ps,Surprise,24414,2.333906774801344
tess,YAF_week_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_week_fear.wav,YAF,fear,Fear,24414,1.6934955353485706
tess,YAF_mood_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mood_disgust.wav,YAF,disgust,Disgust,24414,2.53399688703203
tess,OAF_peg_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_peg_neutral.wav,OAF,neutral,Neutral,24414,1.996887032030802
tess,OAF_ripe_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_ripe_neutral.wav,OAF,neutral,Neutral,24414,2.045097075448513
tess,OAF_fail_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_fail_disgust.wav,OAF,disgust,Disgust,24414,2.509134103383305
tess,YAF_book_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_book_happy.wav,YAF,happy,Happy,24414,2.00614401572868
tess,OAF_juice_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_juice_happy.wav,OAF,happy,Happy,24414,2.09203735561563
tess,OAF_good_angry.wav,tess/TESS Toronto emotional speech set data/OAF_angry/OAF_good_angry.wav,OAF,angry,Angry,24414,1.4945523060539034
tess,YAF_talk_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_talk_neutral.wav,YAF,neutral,Neutral,24414,2.151060866715819
tess,YAF_yearn_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_yearn_neutral.wav,YAF,neutral,Neutral,24414,1.8989923814204963
tess,YAF_near_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_near_fear.wav,YAF,fear,Fear,24414,1.6440976488899812
tess,YAF_sail_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_sail_happy.wav,YAF,happy,Happy,24414,1.9211108380437447
tess,OAF_bar_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_bar_disgust.wav,OAF,disgust,Disgust,24414,2.2729581387728355
tess,YAF_when_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_when_ps.wav,YAF,ps,Surprise,24414,1.881707217170476
tess,OAF_rot_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_rot_happy.wav,OAF,happy,Happy,24414,2.103424264766118
tess,YAF_make_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_make_neutral.wav,YAF,neutral,Neutral,24414,2.110428442696813
tess,OAF_gun_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_gun_neutral.wav,OAF,neutral,Neutral,24414,1.970181043663472
tess,YAF_came_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_came_sad.wav,YAF,sad,Sad,24414,2.4804210698779388
tess,OAF_chief_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_chief_fear.wav,OAF,fear,Fear,24414,1.7299500286720737
tess,OAF_shall_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_shall_sad.wav,OAF,sad,Sad,24414,2.443597935610715
tess,OAF_pick_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_pick_neutral.wav,OAF,neutral,Neutral,24414,1.8935446874744
tess,YAF_bean_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_bean_sad.wav,YAF,sad,Sad,24414,2.2221676087490785
tess,YAF_south_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_south_neutral.wav,YAF,neutral,Neutral,24414,2.206152207749652
tess,YAF_mob_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mob_ps.wav,YAF,ps,Surprise,24414,1.854263946915704
tess,YAF_juice_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_juice_ps.wav,YAF,ps,Surprise,24414,2.029900876546244
tess,YAF_sub_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_sub_sad.wav,YAF,sad,Sad,24414,2.282706643729008
tess,OAF_haze_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_haze_happy.wav,OAF,happy,Happy,24414,2.0291226345539446
tess,OAF_book_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_book_neutral.wav,OAF,neutral,Neutral,24414,1.7330629966412714
tess,YAF_perch_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_perch_ps.wav,YAF,ps,Surprise,24414,2.14565413287458
tess,OAF_ripe_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,OAF,fear,Fear,24414,1.5562382239698531
tess,OAF_base_happy.wav,tess/TESS Toronto emotional speech set data/OAF_happy/OAF_base_happy.wav,OAF,happy,Happy,24414,2.0331367248300154
tess,OAF_boat_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_boat_sad.wav,OAF,sad,Sad,24414,2.545424756287376
tess,OAF_such_fear.wav,tess/TESS Toronto emotional speech set data/OAF_Fear/OAF_such_fear.wav,OAF,fear,Fear,24414,1.4682149586302942
tess,OAF_rough_neutral.wav,tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_rough_neutral.wav,OAF,neutral,Neutral,24414,1.999549438846564
tess,OAF_tape_disgust.wav,tess/TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,OAF,disgust,Disgust,24414,2.393626607684116
tess,YAF_life_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_life_ps.wav,YAF,ps,Surprise,24414,1.9644056688785123
tess,YAF_door_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_door_neutral.wav,YAF,neutral,Neutral,24414,1.9481035471450807
tess,OAF_voice_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_voice_sad.wav,OAF,sad,Sad,24414,2.621692471532727
tess,OAF_neat_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_neat_sad.wav,OAF,sad,Sad,24414,2.694642418284591
tess,OAF_vote_sad.wav,tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_vote_sad.wav,OAF,sad,Sad,24414,2.3324731711313182
